"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
-1.95112949466845,1.90156155698363,-1.22676394232447,0.429458975542707,0.653713645486998,-3.22658027315556,-2.08726555637174,6.9735138754398,3.20851178897693,7.46689274116149,-6.8129510792492,-3.13570545947418,-0.37064648623666,-6.29981348233911,-1.93497515869109,-4.88458663108321,-0.503789966094811,-0.240838352811719,-2.59876024572845,2.78035715769898,3.26818528488947,2.65523054068128,-1.69113829586396,-0.211901114336073,-1.65816675333066,-2.46901381123838,0.480195245595198,-0.186250652925008,3.96638664922722,4.01003550413093,3.31583396418449,-8.10061573821578,-2.53689070489178,2.66660228095815,-4.73384823176745,2.7819243690801,-2.43472496750975,-0.895300153576092,-0.588038028121639,-2.94886405367821,1.53675415766725,5.93326216094584,5.30312893824463,6.02789913989559,0.775581037005762,-3.77908751092556,-0.512202470524917,-1.71501649100199,-2.44564472133477,3.04033663508629
2.28896583731516,5.3448886016492,1.27480995057627,-0.568062493358691,0.361184838733104,1.57102584639582,0.246979351148478,0.867487717618373,-1.45428815773495,-3.01858142442692,-3.65671333328437,6.39932157157755,-1.94657159452422,-4.513109081457,2.04389430029521,3.41985227124124,3.80868700720934,4.88926694538484,3.35395074269518,-8.45942643010936,-8.04979799722347,-3.98738192792491,1.75478346621033,1.40764653950812,-0.340829253254615,-0.0800222051283189,6.72727216772395,0.320363009667072,-1.40187238211167,4.65471529936043,-2.79358027485404,4.20182522997214,-2.81148359467312,4.26786861168052,-2.22955886994698,2.83846081674676,2.51643120671618,4.45389186142675,0.742426559926137,1.74116968017179,-6.68151021422845,6.7305434159457,-1.62005000293129,1.44510605670273,2.6113443860167,0.272641516768663,-1.80907313061151,-3.0938539414954,-5.23249717948513,0.639182858777788
-4.77716191359182,-3.81879343953721,-0.469403767758813,-3.40231432096042,0.503327188041248,-4.12369782543717,-3.7335474941751,-4.6428070365386,-2.51000422472835,1.25728763288188,-2.22505468092089,3.96637796325806,-0.367028450599548,1.52670368293153,1.03994545219845,-1.53171055507736,-7.05174099031725,11.5034505446898,1.01651826145408,4.91290406133176,2.54202743829001,5.77206148638644,-2.72478155490422,4.37219625284866,1.31129193606431,-0.409339708121135,2.11036668681286,0.442293606454397,-3.17744488977817,3.84569903191576,-0.106674592157368,3.60470627596661,4.47113916244328,-1.13794264657764,-8.77905874510033,2.82940300578305,5.93076511705437,-0.423354014171067,1.09106469628679,-2.84394695665993,-0.965380812480333,-4.4640091287076,5.00216474920247,1.31752613168061,2.45664755881707,2.41648223134957,4.3624006509325,-6.91511730063625,5.15586869614254,-2.13446154369664
-1.14018922188513,0.192912318340029,4.29831129434867,-4.00280606431029,-4.05566917938065,1.96611033419793,3.91914099894138,2.78406769443567,4.78728794263286,1.22953156173767,-0.666624139039753,-6.63067014109536,2.15747533502175,3.50731330835287,-1.34566230302745,-2.45910768120214,2.2743899866154,4.36799189804177,-0.750840360389885,-1.40470423450732,-1.28191144522313,6.13976256551471,8.4666190347738,-3.1836443392172,0.795583605393668,4.88842661015533,9.00856811553854,0.28427275998524,0.282020825662885,7.8174247181681,-2.81974724637534,3.4693166379532,2.13187450622017,4.98041588323412,-2.06227270788452,-0.262110076522978,8.55301414461553,7.78308349110205,-3.96241771159423,-3.84180800885602,2.35628423449723,6.16769885471164,-0.145771264823531,6.26934500571766,2.58346942065966,-0.591245366978068,3.05257070918659,1.34724777097673,-3.83584280869425,-6.7569414054436
-4.91871042860112,9.12655212560286,-5.37890755129907,1.39667412846068,-4.07042008790783,2.98294537048487,-0.247424975716226,-2.76461935635694,7.22871699632371,1.14087731928668,4.54411311477244,1.73079406901949,3.52333858984744,1.5389416755892,-4.74359640207816,-2.5710668336099,1.0972579916909,4.69164361054427,1.40359116162874,-5.45721619879244,0.419324556934806,2.92048889980181,7.97229185326692,-2.75510604639163,-5.58966181725283,3.98720461754863,-0.479540339195646,0.764157487017091,-0.943993870709902,-0.722593970496086,-0.0923160596799509,1.11554521798513,5.05156417602078,-0.483110018918251,3.0780818250876,-0.870971297722273,-6.47038085643607,-1.90021009177212,1.39334635075611,5.65577624383065,1.85902079501067,-0.610592710250364,4.25609311125596,-1.37034517027894,4.8117161759112,-0.799355981190469,6.03712726871197,4.85741655558932,-0.945751137211036,6.78010075432017
-7.0906471893918,1.07021930738194,-7.73315223089326,4.89280454838294,-3.48987331604711,-2.79575772256484,0.0994316359003106,2.12372120124599,-0.981599789787286,4.41181034494745,-4.90242164728899,4.95489874693996,2.41152011714843,-2.20565931760115,3.74590612074727,1.6505626007685,1.2152224481707,-3.98912393907547,2.82364028728856,2.80691271774687,3.12200486769911,2.01304973907455,-1.2045411689689,3.58701019940989,4.19603120155785,2.13213618041244,-0.686083033336356,-4.71553523419623,-2.01717433869716,-1.47547706819447,3.41474641337619,-5.55870642753755,7.2245316184824,2.78994098772202,-1.41001857199715,1.58944037007561,-1.4910200141528,-5.79618597754821,5.10437942031033,0.721664642357169,-0.70593344323357,-5.55569701512286,-1.45684558208685,-0.545505075438773,3.15508591098812,-5.24352284919847,-3.14751522445678,-9.01808600579097,-1.75256945621692,-4.39688396235585
5.22418584490135,0.45551244955741,3.13610374501996,3.64094437928214,3.2841758250378,194.878561672742,2.97063001048364,-4.01697443504012,-3.0816006991788,-2.38004536913911,5.97758792801341,6.86058402362924,4.51185319329899,-5.26888839188248,5.20660286805504,0.817841026001287,5.28392040421374,-0.699540269623193,-8.71379500753798,2.15587019723777,-0.425794697138207,2.85296015565264,-5.60466233928373,2.37719454006542,-2.12400758343871,5.85763669268911,2.92156298641094,-6.59797762369042,1.72952154670364,6.03296109191721,1.53284673341065,-6.70878703694838,1.38076087726928,1.82532597560686,-0.921605703100666,-0.447071264379017,0.892185141918881,1.43343925537957,0.137882678070193,-8.07238535144189,5.18335048871545,2.74225386413453,4.69015729225782,5.21181447286445,-0.441962441231214,-3.56781457659913,-5.73780073331959,-2.5790433042193,1.75214434838763,-2.7924697231052
-1.90432403541663,3.032923032477,-5.06115323737694,-0.779884041114087,1.92776145233214,9.39448230218833,-4.37840423831561,-0.824309613464122,1.71056425817533,4.6193918892127,-5.21771141165019,-7.47148381377028,4.12217145794588,-8.01236593460975,3.2801757407134,-1.76578550406621,1.28807652988167,-8.71010748009336,0.19661703269272,-1.15663299229876,-1.67475858064141,5.82188038262982,-2.34128386984869,-3.56157967445769,-4.74697914875552,-0.109558443326078,-1.10128048867357,0.391155793026395,10.232222676583,-5.6617504620943,1.37978274166805,0.0180667476787915,3.16749689915542,-0.385402126862369,-8.36031290409421,-7.17733564424836,1.09666728139221,-3.84820955638203,-3.43039554141982,3.14839679098575,1.28671515080606,-0.310530184203438,1.59660707513407,-0.436245955431812,2.79924246208943,3.43023093897747,0.404003930718454,-0.875606402659263,-1.85537055920389,-6.30902477574644
1.2170518397313,-7.46369080812041,-6.84323091642107,-1.48833730982525,-6.4471888505397,0.00290335730420865,5.56641861124373,0.90269456861967,5.9994817149258,2.24618393962678,1.09535881823597,1.23529715730272,0.0227037945187992,2.61805584477185,-0.845223339971751,0.780029401152983,-6.80226147852221,2.98075607211761,-3.66808989342595,1.09554091643018,4.32301573779663,-1.62274024149412,2.45628301050925,10.7087902922497,3.97457507445013,6.25031227652195,-4.82954886084597,-1.70049732492782,5.50004975340103,3.38756470541521,2.31128241861944,0.951727501471533,-0.849848706816099,-0.421451199692156,-1.62798693488254,-1.59027892637358,1.80056771933319,-1.70980779288006,-0.0189650565680197,-6.09816992329157,7.44528180462973,1.9782947701623,1.97717687637837,-2.08519785958593,1.81736605591547,-1.41389574184125,-0.179871281055991,1.98541606665924,-0.747892363268843,-5.04832008472251
0.244733867335882,-5.94894187729913,0.279820677309512,-7.05061408944769,2.67255670248146,4.19081833899837,-1.12636533070125,8.53766003956786,1.65622517275442,2.84231350370301,-2.43825849578149,-4.81580266222803,-0.994951295317164,-0.736023092984358,-2.07011050316178,1.30948879384007,1.92862909392386,-0.445788628607731,0.903566995883567,5.34553339549405,-7.65640887470698,1.52461442484591,-1.0862451264993,2.29070917598129,2.01632604364128,10.138569041866,92.6450915002755,0.832762997457566,1.37356219542472,2.28886759588155,3.33039800757908,-2.17096857798588,-1.76408891998891,-9.52472413249609,6.6397069816116,3.13487532970357,-0.673405315216713,-4.49474043873697,12.2620053121687,-3.9263173495193,165.819985999752,-3.95323343234854,-3.99632630862497,-0.321949045154302,5.81481429109042,-3.28098446674136,2.07977658945369,-3.56734939061464,-3.99123175466937,-7.41945381450658
-3.15012391313942,4.06580488057357,5.62527690882747,3.23969080042849,4.47910459639303,0.517572658833276,-0.849841228110649,1.41346761964676,-2.29302506750593,-3.56291672747326,1.86459401886393,1.80338484858941,1.03757188847516,-0.755982617947857,1.12332889750643,-2.03680641634466,-0.89638092247729,3.7805621098672,1.41276039104617,-1.52446774441889,-0.285100910546465,8.79948101957769,1.78512211848295,-0.626436273333187,-0.57357309623152,0.763788539339353,6.52593984215932,3.44374426634803,2.0399778833358,-0.195792939109406,-3.47662999854009,2.73345866940186,6.13144091379685,-2.91596860828511,-2.28888605737717,-2.32067623382738,-3.30379055151777,-0.896515401803773,4.01004471799467,-0.917309069747231,-1.22746893356801,-2.25963154620044,3.40335110956291,-1.01268580114919,-3.69845716517319,0.485078782582898,-1.13092387651522,4.02632276940155,-0.794886961146788,-1.06973559262854
-3.18013678328384,-3.07241236919975,-1.74642755779461,0.405403343478369,2.68765141051096,3.39532177642837,-1.18050955015236,0.438337583104469,4.76819137497472,-2.41086003419834,4.59160374587767,-5.30808374811883,-1.49935270817676,-2.84374112766907,-6.88251738840968,2.06430584377256,0.327555272625854,0.232372265973147,0.529883248722157,4.81095399962775,-4.48247479541318,2.78731791181352,-3.94977126086166,-4.01163353659445,5.0165855561938,-3.68856492097875,-2.35807354390415,-0.909228705803595,-1.19265198161542,0.218994546696728,-1.29450007741675,-3.70283630043475,-2.45857695578325,-7.11101145759184,2.30221363003698,-2.80832999613637,3.37037929609987,-0.0454874283709684,-5.30156195829488,3.45178760132246,-4.80677523881165,1.5193470432945,4.48616871024902,-5.73308115044132,1.77680725999403,-6.64557956145159,1.30024709817313,0.0465431932555989,-6.01940288186351,-8.64220334034975
2.02316470694485,-3.23951743296518,1.63426579542736,10.3426246875815,-5.21691252507098,-6.81712473355241,-2.65587858164759,2.95047696233982,-5.62561893592756,3.83304168399376,4.15217675686553,-1.01577452024231,0.898709386347328,2.39064524194953,5.66708092689362,-0.162624715226926,0.549427307855762,1.82138918698967,-0.98715687317123,-3.73427362208725,-3.04071088897424,-8.81140574479434,-2.71600975886361,4.59891596188094,-1.28133755083772,-2.97373070978579,2.87591832611454,-2.16417231157845,-1.34537100631375,-1.89372615975157,-7.01461861966414,-3.45891227725095,3.17434224019258,2.76107150667559,-0.833578111929568,11.4794881992549,-1.65515581609913,3.0405195136085,5.01505705724542,0.77686624142538,-1.17654603020103,1.86755741405579,-0.975075696181836,4.606509947674,8.29711006657193,-0.598400277780373,4.89179609976508,6.95887235182266,4.18902433338788,-0.797892875667314
6.39726463468574,0.760897806344194,6.27696268753583,6.7977196902611,0.678850161999878,-4.55756904333969,4.0333338444183,-0.685730251412868,-6.18729904352388,3.43046873122223,-3.31412961905484,-2.10798646254399,-7.43079927356181,-2.97622722215327,10.4829748838894,5.26059898356458,5.02466225531396,-2.32415457789215,0.015812016595524,3.61154030730395,-4.47223284333253,-8.44423516405307,3.07288812679445,-0.7682146175605,-6.93713257096087,-6.98689798434173,1.26212160923733,1.28018386730615,-4.79883117517383,4.5059867375545,-50.937334362255,-3.10086270532961,-9.30728292721969,7.72020658777406,3.60751947241358,-1.6452623894857,3.42522636038339,5.74000224311083,0.628397686844993,4.56377170441,-5.81355123829401,0.825995669647094,-1.98045523148182,-1.22152260468688,-2.98036477883723,3.12111102388294,-0.0690212990800934,-8.24457437196367,1.70815733157469,-7.81663770196534
0.628607585951991,-1.06128058302107,4.78679820611674,0.165747982386783,-1.66664551930523,-1.36743012009752,0.339656881062243,-0.177120608932999,1.18964739027186,7.12530732791237,0.905851061881216,-0.601766515267417,-103.847117221595,-1.56389747525172,-2.78763471004198,-1.10461901324028,-7.2299057953042,-2.83737987886299,4.74260203671332,3.53136505506756,0.0801339713748372,2.18405187577246,-0.460041377107681,-0.163631857034414,-0.712084396762392,-8.54076594288345,-0.432462625493158,4.40266510468584,0.777473820241584,2.63089175829924,0.701155107417677,2.51561926733441,3.36391211411884,-1.57397139709836,0.306984918881027,-2.46319014444415,8.1030485565936,3.38924592740705,-5.85325815451808,1.91739104994393,1.82150164597476,-8.75892935853717,1.12180053287407,-7.66825006214934,1.14524327500752,1.21222736667196,-2.72353044012952,4.36589838034411,6.10449787420662,2.77593023218606
-8.08445398557348,-0.197025114136719,-6.69753232439831,-6.67687590080815,-4.51764340692554,-0.766114283892972,4.73075214751473,6.67443299882643,-3.6163734586672,1.7458236281387,6.22768018738907,-8.2479512741419,-2.80275731583404,-7.87621287399382,6.00799963852913,0.152526492012791,-2.73948963537702,4.01293510690667,-2.86903862410302,-6.70088384446933,3.42913249785538,-3.14349450284378,1.745004947436,-3.61713591608997,1.23194881915243,3.94325669279084,-2.07523154032606,-0.226173342504312,-4.8778123566015,9.02306345854299,-5.29468802798513,1.21064881119666,-4.14952387815119,-2.87943413455725,6.94200796325532,-4.34449246508138,-0.904861495576562,4.39390087513128,-6.36465261953421,1.14174987911183,-7.29317725827506,2.9675010507051,-5.15307592103232,-2.15789593510172,-2.79689793155633,2.1072081027743,-1.14377230722545,-2.00278051276714,6.8342349921712,-3.86460272467637
2.65922585655208,4.31759085583882,5.05644889999601,-2.00386659555657,-7.37934965272877,147.992632868313,-9.93507297873202,-3.38249543046266,5.50674913406649,9.73421384552959,-0.85127968406466,5.78729464353714,-3.50911901377957,-0.10474041628719,-6.22402593038592,3.37026700073272,-0.00782996372957256,6.45585096408075,-8.65183319058715,3.91878136213378,-3.63686484911574,4.64472191574451,8.50610796461908,-2.59058112649371,-2.32174795649518,-1.7852961633739,0.306750556692421,6.82631209527228,-0.119356746489106,3.75014938345466,2.27015038955097,0.513672276942942,4.9815031021925,1.48955297956498,1.87662696274632,-1.21790043709543,-7.77580841188761,3.32282891708815,5.87606149947337,-0.968886743198677,3.06916916930381,4.4448544222405,-2.55716171539063,4.71019369816456,0.439830786657527,-0.844050760516763,8.95882469594671,2.25396843077749,6.87905902589407,2.12101873864448
2.60731896747412,-0.439375913885424,-286.754629849563,-2.20756154575517,-10.1320779506667,7.44420654130653,4.54243130614137,0.876751937149554,-3.70316899405058,0.272587460991779,-1.56722498055727,-4.02576082787151,2.00274227663188,3.14604997572094,-3.4444399750337,3.29693657677926,-7.15680604163175,9.2422947785586,-3.55578144843131,-0.329841017050768,-0.638681566451997,-6.45076719973165,3.12516250781532,2.37920010514973,2.48356327051905,-1.0565612275953,-5.51451659306997,2.28528671511286,-1.22109008081386,4.04718434979273,8.05918743068192,8.19678417550642,4.76359240700866,2.12749868903567,-0.405214478485125,-2.33305477628025,-2.1329676094703,4.90353512790105,1.53289840513074,-3.42416578599262,1.02038220621367,-4.55138881768669,0.993085216906908,1.59205723902973,-5.7447080939187,-6.97089255702866,-6.42770190659526,5.90228519275174,6.32863048598494,-4.43387327657023
-2.65425758907211,1.07658504633989,-0.173988558796786,2.10974042970051,-4.29333034664121,4.4011232007885,-4.52610396121624,0.330453861296835,1.6461315611034,-5.66458876358542,4.16134970635597,-0.907185022576627,2.35412384577029,-3.76795961029643,0.389990717411438,-6.82286342926617,2.24048771556375,-2.47050392715937,-3.86605101297185,3.62216784762007,0.382260794466975,0.71472767180835,5.24525254669571,2.87970895712659,0.466992836909008,0.992637161181962,4.82791965827776,4.94860724186544,0.246433651669396,1.46447555741765,-3.3898296140253,4.00135881763268,-3.26615273967585,-2.17593018530555,7.04567267569546,-1.33988667326552,-3.12717241427749,-3.78802014194815,4.8323297467795,1.35750684059206,-0.999926846528441,203.600334706497,-2.05842685047148,1.75627362796368,1.67433350752857,0.282457155964106,1.78437829758996,3.12718490468197,-7.80303768039031,-112.773192206027
1.34442371992345,-7.07391905419388,-2.31335274102581,7.32426941557121,2.69690524968348,-5.87433340615615,0.30539084492597,-1.65219270802025,1.96574433525851,-5.8618722045006,8.28424715820283,3.52276949238788,-3.19206734571578,-7.81886760859191,-2.78889188817801,1.07714564279907,-4.54936709282242,4.97422426323843,7.13064127697963,91.3208191878484,-4.16872015998637,-0.475313662201182,1.54114355218093,0.0528772737608285,4.19284312705826,0.9860781525932,-3.40393174465021,-2.47636973722793,11.76760374304,-1.09959272475321,-1.35002884339666,-4.10685731939279,0.971819309973486,0.816370197628576,0.246711543771577,-6.08856441727182,1.19288525190152,2.04939597960282,10.2661560153156,1.11843705324833,-4.56967364699862,-7.77860481029662,-6.7918264850669,2.53111324566962,-0.697887930595946,0.181749806329114,-4.0030111995572,0.0858318570691616,11.9975233995651,-1.00986966644341
-2.10450099047308,1.28627536450729,3.9276199028644,1.50815906862244,-2.86783884296501,-4.26322535781173,2.80740024321808,-0.788977666515457,-4.28627834086565,0.587069473903392,1.82975300306445,-4.89055679935382,9.55644460923818,7.34135796250652,-4.43253044342142,1.29959295853778,-0.846934185763056,-3.7030206927839,3.51742186503535,-4.2101103826083,3.53148935169806,-3.12710967978694,-0.311742266708568,1.51059536613248,-7.18563327977625,2.60543866546988,-0.0457122284625588,-0.392742882885792,-3.0386260240452,-1.03132638921235,2.479374431806,0.628894434041936,-1.77775372589444,-3.14961205650255,-1.71006857370608,-4.71521781265043,6.70335565378702,4.97214322704014,-0.0671835335259425,0.909240859512704,4.11148199373933,6.69551191924627,-8.40599475142474,0.810695207677981,0.931563555112583,-4.39754960799536,5.7138422077244,-4.49297929215836,3.6649994391614,0.149442466694689
-1.38099527455903,-2.27090812277883,3.88826464516626,-0.309769089597588,6.98277379126151,-4.22923599292824,-5.2821065139131,6.6461712990113,1.37250504434594,0.418649991380531,-3.67456256804405,3.75960858613259,-4.22012969615065,7.82415085720265,-3.45816009684407,5.17918347737628,-0.887405279356988,3.79528743535319,-1.7614631884672,8.69359856078669,-4.01235438483282,-2.17130252230516,-6.77101659947544,-1.56556855318161,5.23551675830614,3.25641188369135,4.34405160151162,-3.23585827897958,3.07822060260443,-3.72762791518097,2.16473497362253,3.81934764688679,3.18652121055905,0.771832275125117,0.949243234989772,4.62019316398205,1.81614029981694,5.00053996751038,1.25778029515226,-2.21906098989424,-1.28520081018031,-78.993282065073,3.8457971180678,1.34346523015634,-2.17609997374768,-0.00101919184647664,-0.543206285112866,0.576493763580964,0.978523894443926,9.46969633435165
